propertyid,attrition,latitude,longitude,bedrooms,bathrooms,averagedailyrateusd,rating_overall,rating_communication,rating_accuracy,rating_cleanliness,rating_checkin,rating_location,rating_value,reservationdays1,reservationdays2,reservationdays3,reservationdays4,reservationdays5,reservationdays6,reservationdays7,reservationdays8,reservationdays9,reservationdays10,reservationdays11,reservationdays12,nmon
3591919,0,37.924149,-122.32306,1,1.0,46.759998,94,10,10,9,10,9,10,10.0,9.5,13.0,19.0,11.666667,12.333333,17.0,18.75,15.5,12.75,11.75,9.5,43
11490167,1,37.731308,-122.443,1,1.5,99.080002,93,9,10,10,10,9,10,0.0,0.0,0.0,0.0,8.0,4.0,5.5,17.5,16.5,5.0,0.0,0.0,20
13623573,0,37.684452,-122.48048,1,1.0,85.709999,93,10,10,10,10,9,10,15.5,15.0,21.0,23.0,21.0,14.0,28.5,29.0,24.0,26.0,23.0,13.5,22
6679004,0,37.448902,-122.18491,1,1.0,118.84,97,10,10,10,10,10,9,3.0,8.0,5.0,11.0,13.5,8.666667,6.0,5.3333335,2.5,0.0,2.5,1.5,27
4921481,0,38.075928,-122.74809,1,1.0,196.94,96,10,9,10,10,10,9,2.75,1.5,1.0,5.6666665,3.6666667,3.3333333,6.0,6.0,9.5,9.5,5.3333335,1.25,38
15692759,0,37.759876,-122.49152,1,1.0,64.260002,98,10,10,10,10,10,10,17.0,26.0,29.0,25.0,31.0,30.0,31.0,31.0,30.0,31.0,18.0,31.0,14
611170,0,38.069504,-122.8304,3,1.5,350.39001,96,10,10,9,10,10,9,9.75,12.25,18.5,11.0,15.0,12.333333,20.0,21.0,13.0,17.75,8.75,9.25,44
2858522,0,37.857594,-122.2735,2,1.0,134.61,96,10,10,10,10,9,10,12.0,21.0,25.5,14.0,10.0,5.3333335,16.0,23.666666,23.5,14.5,14.5,10.0,29
1197716,0,37.76387,-122.46088,1,2.0,197.17,97,10,10,10,10,10,10,17.25,21.25,21.0,20.0,19.0,23.666666,25.0,21.75,24.5,24.25,16.25,19.0,44
8203348,0,37.796894,-122.42897,3,2.5,608.15997,89,10,9,9,9,10,9,11.0,12.5,16.5,8.5,19.0,12.5,27.5,21.0,15.0,18.666666,15.5,8.333333,28
8904937,0,37.805126,-122.42139,1,1.0,101.67,92,10,10,9,10,10,9,26.0,13.333333,29.5,27.0,22.5,26.0,29.5,25.5,24.5,18.666666,25.0,23.5,25
16216454,0,37.96891,-122.50178,3,1.0,268.03,98,10,10,10,10,10,10,24.5,22.0,23.5,22.0,18.0,26.0,26.0,21.0,25.0,27.0,18.0,13.5,16
40950,0,37.900276,-122.49706,1,1.0,61.810001,96,10,10,10,10,10,10,10.5,6.75,12.5,19.333334,17.333334,19.333334,14.333333,20.25,12.0,10.333333,7.25,10.5,43
10634624,0,37.896198,-122.28896,1,0.5,51.150002,94,10,9,10,10,10,9,1.0,5.3333335,5.3333335,7.0,10.5,9.0,6.5,12.0,11.0,6.5,1.0,0.0,26
14490093,0,37.79158,-122.4176,2,1.5,351.0,100,10,10,10,10,10,10,11.5,23.0,21.0,19.0,4.0,30.0,20.0,11.0,13.0,10.0,9.0,4.5,16
5033949,1,37.771248,-122.44469,3,2.0,305.69,88,9,9,9,10,9,9,14.666667,15.0,23.0,21.333334,27.666666,28.666666,26.0,23.666666,19.666666,21.333334,14.666667,18.333334,36
13717799,0,37.977253,-122.01675,1,0.0,45.889999,100,10,10,10,10,10,10,11.0,13.5,14.5,11.0,10.0,7.0,20.0,6.0,12.5,7.5,11.5,25.0,22
7483031,0,37.722572,-122.43297,2,1.0,167.10001,98,10,10,10,10,9,10,30.333334,28.333334,30.666666,30.0,31.0,30.0,31.0,26.333334,28.666666,29.333334,22.333334,27.0,32
2502127,0,37.752972,-122.4128,2,1.0,278.10999,95,10,10,9,10,9,9,6.5,7.25,8.75,8.0,8.0,9.666667,0.33333334,3.75,6.0,8.25,6.5,15.0,43
7788844,0,37.731319,-122.39138,2,1.0,156.08,94,10,10,10,10,8,9,17.0,22.0,23.666666,16.5,10.0,18.5,25.5,15.333333,16.0,18.0,9.0,12.666667,31
8501746,0,37.624916,-122.42075,1,1.0,79.449997,97,10,10,10,10,10,10,22.666666,21.333334,23.666666,22.0,27.0,24.5,29.0,28.0,20.333334,25.0,23.333334,16.333334,31
8341137,1,37.918362,-121.61572,1,1.0,78.300003,100,10,10,10,10,10,10,1.0,9.5,0.66666669,0.0,9.5,14.5,4.0,1.0,11.333333,6.3333335,6.3333335,1.3333334,29
10785635,0,37.705772,-122.44951,1,1.5,96.650002,80,9,8,6,9,8,7,2.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,26
14963473,0,37.779808,-122.45494,4,2.5,950.5,100,10,10,10,10,10,10,3.5,0.0,9.0,13.0,20.0,5.0,12.0,14.0,0.0,6.5,3.5,7.5,18
5154367,0,37.743137,-122.47728,1,2.0,106.23,99,10,10,10,10,10,10,4.0,2.0,7.3333335,0.66666669,1.0,12.5,19.0,8.0,0.0,9.5,15.5,5.6666665,26
7854229,0,37.806671,-122.21932,2,1.0,118.78,97,10,10,10,10,9,10,26.666666,18.333334,26.0,25.5,28.0,29.0,20.5,18.666666,25.0,19.666666,25.0,25.333334,32
6077601,1,37.79599,-122.41707,1,2.0,182.64999,87,9,9,9,9,10,9,4.0,10.0,13.5,12.0,13.666667,12.0,16.0,21.666666,14.0,24.0,11.5,0.5,30
3319023,1,37.751831,-122.42931,1,1.0,238.98,80,10,10,10,10,8,8,5.3333335,4.6666665,4.6666665,6.5,4.0,3.6666667,3.3333333,2.0,1.6666666,2.5,0.75,1.3333334,35
10930490,1,37.720013,-122.39249,1,1.0,90.919998,97,10,10,10,10,9,10,29.0,22.0,26.5,28.0,28.0,28.0,27.0,29.0,24.5,23.0,28.0,27.0,20
7750960,0,37.831654,-122.27015,1,1.0,103.81,96,10,10,10,10,9,10,17.666666,17.666666,23.666666,27.5,29.0,27.5,27.0,21.666666,26.0,25.666666,19.0,16.0,32
15220043,0,37.754196,-122.44029,2,1.0,345.66,98,10,10,10,10,10,10,14.0,11.5,21.0,26.0,24.0,22.0,20.0,25.0,26.0,16.0,13.0,6.0,15
13004130,0,37.911694,-122.55089,1,1.5,150.63,99,10,10,10,10,10,10,1.5,0.0,3.5,0.0,11.5,8.5,2.0,6.5,3.5,5.5,4.5,1.0,23
7161943,0,37.78759,-122.44357,2,2.0,410.25,100,10,10,10,10,10,10,8.5,5.6666665,1.5,19.0,20.0,15.0,14.666667,5.6666665,10.666667,18.0,14.0,2.0,26
10943669,0,37.894287,-122.28194,2,1.0,158.62,87,10,9,9,10,10,9,12.0,7.6666665,13.666667,23.0,23.0,27.0,28.0,12.5,24.5,14.0,11.5,16.5,24
732982,1,37.996307,-122.54443,1,1.0,155.0,94,10,10,10,10,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42
16896129,0,37.763569,-122.44192,1,1.0,226.53999,96,10,10,10,10,10,9,10.0,22.0,29.0,25.0,23.0,26.0,27.0,27.0,21.0,23.0,25.0,22.0,15
1472456,0,37.905499,-122.54636,3,2.0,412.42001,97,10,10,10,10,10,10,2.5,9.75,12.75,5.0,11.333333,9.333333,6.5,5.6666665,7.0,10.666667,5.5,7.5,40
16779078,0,37.790344,-122.40646,1,1.0,164.11,90,10,9,9,10,10,9,12.5,20.0,24.5,27.0,29.0,26.0,27.0,27.0,27.0,26.0,14.0,12.0,15
55255,0,37.808712,-122.25945,1,1.0,96.839996,98,10,10,10,10,10,10,20.0,19.0,26.0,23.333334,21.0,26.0,27.0,26.75,21.0,18.75,22.5,16.0,42
7843269,0,37.855068,-122.48199,1,1.0,349.0,93,10,10,10,10,10,9,0.0,0.0,8.0,5.5,12.5,10.0,17.0,13.0,4.0,7.3333335,1.0,0.0,32
16354461,0,37.604248,-122.39026,1,2.0,73.389999,97,10,10,10,10,10,10,17.5,18.5,25.0,22.0,27.0,26.0,29.0,29.0,29.0,22.0,28.0,19.0,15
4121908,1,37.8414,-122.26183,0,1.0,89.309998,99,10,10,10,10,9,10,7.5,17.0,19.5,14.5,19.333334,25.0,24.5,29.0,26.5,15.0,6.0,11.0,25
13637547,0,37.756348,-122.4267,0,1.0,189.00999,99,10,10,10,10,10,10,24.0,25.0,26.0,26.0,31.0,28.0,27.0,28.0,18.0,30.0,22.0,16.0,17
10256142,0,37.841007,-122.28088,2,1.0,143.28,97,10,10,10,10,9,10,6.0,11.0,8.0,11.0,20.5,25.5,28.0,28.5,27.5,17.0,17.0,13.5,24
16114457,0,37.810043,-122.30074,1,1.5,39.91,96,10,10,10,10,8,10,13.5,25.0,30.0,30.0,31.0,29.0,30.0,31.0,29.0,31.0,28.0,24.0,15
2092880,0,37.80748,-122.294,2,2.0,155.24001,97,10,10,9,10,8,10,3.0,5.25,7.5,5.6666665,12.0,10.0,10.333333,11.0,10.5,5.5,4.25,2.75,38
4528043,1,37.690639,-122.45506,1,0.0,212.62,100,10,10,10,10,10,10,12.0,6.3333335,12.5,13.5,24.0,16.0,23.0,9.0,20.0,1.0,10.0,8.0,20
3221082,0,37.732735,-122.43992,3,2.0,344.53,95,10,10,10,10,10,9,5.0,7.25,4.5,5.3333335,3.0,8.333333,21.333334,18.25,4.0,3.75,5.75,6.0,40
6851733,0,37.887085,-122.27511,0,1.0,110.19,98,10,10,10,10,10,10,17.666666,18.333334,27.0,19.5,15.5,12.333333,27.333334,21.0,8.0,16.0,17.0,19.0,31
13913555,0,37.78862,-122.41197,3,2.0,825.34003,100,10,10,10,10,10,10,14.5,8.0,12.5,28.0,13.0,27.0,12.5,11.5,5.0,9.5,4.0,1.5,21
15051965,0,37.743248,-122.46906,1,1.0,165.78,98,10,10,10,10,10,10,18.0,23.0,22.5,17.0,23.0,12.0,22.0,24.0,3.0,16.5,16.0,19.5,19
4897503,1,37.725071,-122.45882,1,1.0,70.0,88,10,9,8,9,9,9,9.666667,3.0,17.0,17.5,16.0,12.333333,13.5,20.5,20.5,14.0,0.0,6.0,24
7173584,0,37.708965,-121.80054,1,1.5,101.25,100,10,10,10,10,10,10,0.0,1.3333334,1.0,0.0,0.0,4.5,0.0,1.0,2.0,4.0,0.0,2.0,31
1053945,0,37.770599,-122.45074,1,1.0,153.16,92,10,10,9,10,9,9,23.0,26.25,25.0,23.333334,24.0,23.333334,27.333334,24.0,25.75,26.25,16.0,17.75,44
46864,0,37.752975,-122.43182,1,1.0,214.73,98,10,10,10,10,10,9,15.25,3.3333333,2.3333333,12.0,15.5,15.0,16.5,22.0,14.333333,21.0,11.666667,1.25,35
4015281,0,37.904514,-122.03473,2,2.0,245.56,96,10,10,10,10,10,10,10.666667,12.0,9.333333,7.3333335,16.333334,17.666666,13.0,15.333333,7.0,5.25,13.75,12.25,40
10280222,0,37.555645,-122.28085,1,1.0,99.949997,97,10,10,10,10,10,10,10.666667,10.333333,13.666667,23.0,15.0,15.0,16.0,14.0,27.0,17.5,10.0,24.0,24
13935443,0,37.706097,-122.45346,1,1.0,68.629997,100,10,10,10,10,10,10,20.0,25.5,25.0,28.0,30.0,28.0,16.5,22.5,24.5,23.5,20.0,13.5,21
7331960,0,37.855663,-122.26604,1,1.5,48.07,98,10,10,10,10,10,10,8.0,16.5,16.0,14.0,26.0,13.0,28.0,13.0,19.0,29.0,11.0,13.0,16
720811,0,37.775711,-122.46296,1,1.0,145.7,95,10,10,10,10,9,9,15.75,18.0,20.5,15.333333,22.0,15.666667,22.333334,24.0,22.25,22.0,16.75,14.0,44
14733566,1,37.735554,-122.41721,3,3.0,472.37,98,10,10,10,10,9,10,16.0,20.0,21.0,7.0,13.0,2.0,4.0,0.5,4.0,9.0,14.0,22.0,13
644007,1,38.24292,-122.90574,2,2.5,265.29999,98,10,10,10,10,10,9,12.333333,7.3333335,3.6666667,11.333333,12.333333,13.666667,14.0,16.75,15.25,13.5,8.75,12.0,40
13702748,1,37.95676,-122.32035,1,1.0,82.0,100,10,10,10,10,9,9,1.5,13.0,1.5,0.0,25.0,1.0,0.0,2.5,7.5,15.0,3.5,0.0,21
14860140,0,37.705242,-122.48354,1,1.0,122.34,99,10,10,10,10,10,10,22.5,11.5,13.0,14.0,7.0,5.0,31.0,27.0,11.0,18.0,9.5,18.5,18
2776210,0,38.080151,-122.8528,1,1.0,235.42999,93,10,10,9,10,10,9,4.0,8.0,6.0,10.0,6.0,14.666667,13.333333,17.25,11.25,10.0,8.25,12.5,43
1089849,0,37.852764,-122.49346,1,1.0,113.89,97,10,10,10,10,10,10,6.0,5.5,3.5,6.5,13.0,12.0,5.5,7.25,6.75,4.6666665,0.0,9.0,27
8155106,0,37.767315,-122.4458,1,1.5,177.66,99,10,10,10,10,10,10,1.6666666,6.3333335,4.0,1.0,8.5,14.0,14.0,23.5,16.0,8.666667,2.6666667,0.0,31
3279585,0,37.694901,-122.47622,2,1.0,187.45,99,10,10,10,10,10,10,9.666667,14.333333,18.333334,9.0,24.5,15.5,24.666666,24.0,23.0,13.5,7.0,9.5,37
2177440,0,37.757912,-122.44273,1,1.0,119.46,100,10,10,10,10,10,10,4.25,1.0,1.0,0.0,0.0,0.0,2.5,2.5,0.0,6.3333335,1.75,0.0,35
4321720,0,37.774693,-122.43956,1,1.0,177.2,99,10,10,10,10,10,10,10.5,7.5,8.25,12.0,10.666667,7.3333335,14.5,14.0,17.0,11.5,6.5,5.5,41
8312118,0,37.689209,-121.74429,1,1.0,76.769997,99,10,10,10,10,10,10,8.0,14.333333,10.666667,7.0,11.5,14.5,21.0,13.0,6.0,9.0,14.0,11.0,31
13282475,0,37.751125,-122.42307,2,1.0,244.08,97,10,10,10,10,10,9,28.0,24.5,27.5,29.0,25.0,29.0,22.5,28.0,24.0,24.0,26.5,24.0,21
13643804,0,37.81366,-122.24693,1,1.0,110.21,99,10,10,10,10,10,10,25.5,19.0,28.0,23.0,18.0,9.5,28.5,27.0,22.0,23.5,20.0,22.0,20
9713335,0,37.88517,-122.26691,1,1.0,175.78999,97,10,10,10,10,10,10,17.0,11.333333,6.3333335,5.5,20.5,20.5,17.0,22.0,20.5,20.5,12.666667,11.333333,29
13301855,1,37.86504,-122.26431,1,1.0,38.139999,95,10,9,9,10,10,10,16.0,21.0,25.0,29.0,22.0,4.0,24.0,14.0,22.5,19.0,17.0,1.5,18
1720513,0,37.528061,-122.28871,1,1.0,50.880001,98,10,10,10,10,10,10,16.75,16.666666,14.25,20.666666,12.333333,21.333334,26.0,25.666666,21.0,26.5,17.5,11.75,41
213283,1,37.75634,-122.41501,1,1.0,136.71001,96,10,10,10,10,10,9,9.666667,12.666667,15.333333,9.5,10.666667,13.0,17.5,18.5,14.0,15.0,7.0,7.5,28
1525886,0,37.746929,-122.41684,1,1.0,135.13,100,10,10,10,10,10,10,8.75,4.25,6.0,5.3333335,5.0,6.3333335,8.666667,6.6666665,13.333333,12.5,7.0,6.5,41
7534836,1,37.727364,-122.40478,1,1.0,99.730003,83,10,9,8,9,8,9,15.0,18.0,29.0,21.0,24.5,24.0,24.5,17.5,23.5,23.0,21.666666,9.0,23
12906524,0,37.835873,-122.25701,0,1.0,114.94,97,10,10,10,10,10,10,28.0,12.0,30.5,18.0,25.0,27.0,19.0,28.5,27.5,25.5,22.5,12.0,19
6074750,0,37.798248,-122.4109,1,1.0,149.94,94,10,10,10,10,10,9,23.666666,20.333334,24.0,10.0,22.333334,26.0,25.666666,28.333334,25.0,23.666666,17.666666,17.333334,34
519537,0,37.905586,-122.54874,3,2.0,412.10999,99,10,10,10,10,10,10,3.5,8.0,12.333333,7.0,8.333333,12.666667,5.3333335,6.5,8.25,13.75,13.0,8.0,40
1412738,0,37.813053,-122.25954,0,1.0,189.14,97,10,10,9,10,10,10,5.0,1.3333334,5.0,2.5,8.0,8.5,9.0,26.0,5.0,1.0,3.75,3.5,29
6872214,0,37.731598,-122.37318,1,1.5,88.010002,93,10,9,9,10,9,9,25.333334,18.0,22.666666,17.5,21.5,13.666667,21.666666,24.666666,17.666666,22.333334,18.333334,20.666666,34
2823227,0,37.753269,-122.40636,1,2.0,211.39999,95,10,10,10,10,10,9,12.666667,18.5,20.5,3.0,15.0,19.0,17.0,17.5,22.0,31.0,16.0,4.0,25
10968239,0,37.741135,-122.49292,1,1.0,85.75,94,10,10,10,10,9,9,10.5,12.0,11.333333,6.0,12.0,15.5,15.0,9.0,13.5,11.5,4.5,8.5,25
455703,0,37.880764,-122.17099,1,1.0,93.790001,98,10,10,10,10,10,10,7.25,8.75,17.25,10.666667,13.666667,14.333333,18.333334,19.75,9.75,7.75,7.0,2.75,43
17369805,0,37.764477,-122.42797,0,1.5,264.98001,99,10,10,10,10,10,10,18.0,25.0,20.0,24.0,25.0,18.0,18.0,30.0,30.0,29.0,28.0,15.0,13
17001879,0,37.825302,-122.27069,1,1.0,134.10001,96,10,10,10,10,8,10,22.0,19.0,12.0,6.0,25.0,30.0,24.0,31.0,28.0,27.0,19.0,10.0,13
15054372,1,37.791737,-122.41748,1,2.5,131.67,90,9,9,9,9,10,9,24.0,26.0,25.0,26.0,20.0,16.0,15.0,13.0,9.0,20.0,19.0,12.0,12
9717811,0,37.569992,-122.33153,0,1.0,105.96,87,9,9,8,9,10,10,1.5,13.5,0.33333334,12.0,15.0,15.0,27.5,16.0,20.0,10.0,16.0,7.0,21
15649595,0,37.79731,-122.4369,1,1.5,82.949997,94,10,10,9,10,10,10,26.5,19.5,15.5,16.0,23.0,30.0,30.0,26.0,27.0,27.0,25.0,15.0,16
10825530,0,37.579342,-122.3157,1,1.0,89.989998,98,10,10,10,10,10,10,14.5,11.666667,10.666667,5.5,13.5,10.0,12.0,28.5,19.5,19.5,11.5,7.5,26
9431084,0,37.967144,-122.56491,6,3.0,965.33002,98,10,10,10,10,10,9,2.6666667,12.333333,9.0,8.0,12.0,14.5,16.0,10.0,16.5,16.0,8.333333,13.666667,29
616796,0,38.246872,-122.90409,1,1.0,202.13,97,10,10,10,10,10,9,4.75,4.5,6.0,3.6666667,5.0,4.3333335,8.0,9.25,5.0,8.75,8.0,5.5,44
7562092,1,37.557911,-122.32787,3,3.5,995.0,100,10,10,10,10,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.66666669,3.6666667,1.6666666,30
6625407,0,37.772255,-122.41388,2,1.0,410.81,100,10,10,10,10,9,10,8.0,3.6666667,10.0,7.5,7.0,6.5,6.0,16.0,27.0,13.0,4.3333335,1.3333334,30
10019815,0,37.846142,-122.14618,4,2.0,345.34,97,10,10,10,10,10,9,3.0,1.3333334,15.5,5.5,11.0,9.0,19.0,8.0,7.5,7.0,13.0,8.666667,24
10704209,1,37.90863,-122.04378,1,1.5,59.299999,86,9,9,9,10,9,9,12.0,15.0,20.0,21.0,16.5,25.0,22.5,20.5,15.5,15.5,14.0,22.0,23
4902444,0,37.79845,-122.40446,1,0.0,43.07,94,10,10,9,10,10,9,17.5,15.0,19.5,11.0,12.333333,16.0,22.0,21.333334,21.333334,20.666666,17.0,12.25,40
4816370,1,37.726265,-121.92688,1,2.0,54.310001,92,10,10,9,10,10,10,25.0,25.333334,19.333334,27.0,30.333334,11.0,31.0,23.0,24.333334,23.333334,16.0,8.5,33
6100454,0,37.626011,-122.05444,3,2.0,184.75,98,10,10,10,10,9,10,13.666667,21.0,18.666666,15.333333,13.666667,21.0,28.0,25.5,22.333334,21.666666,19.0,22.333334,34
4476669,0,37.8764,-122.53228,1,1.0,142.55,99,10,10,10,10,10,10,12.0,8.333333,15.333333,5.6666665,25.5,14.5,17.5,28.5,23.5,20.5,13.25,19.666666,32
1489857,1,37.767281,-122.42907,1,1.0,124.38,99,10,10,10,10,10,10,5.5,14.0,11.0,4.5,5.0,10.333333,19.666666,14.333333,15.0,9.75,10.666667,6.0,29
16032247,0,37.773331,-122.39765,1,1.5,187.34,94,10,10,9,9,10,9,28.5,27.0,18.0,20.0,25.0,23.0,24.0,23.0,20.0,22.0,16.0,27.5,17
17946652,0,37.528316,-122.34942,1,2.0,67.07,99,10,10,10,10,10,10,22.0,17.0,14.0,8.0,31.0,29.0,21.0,29.0,26.0,31.0,13.0,22.0,13
16985988,0,37.809834,-122.24133,0,1.0,126.74,98,10,10,10,10,10,10,9.0,6.0,15.5,16.0,9.0,6.0,17.0,23.0,19.0,23.0,17.0,19.0,13
12543356,0,37.42989,-122.19501,1,1.0,86.169998,94,10,9,8,10,10,10,19.0,14.5,18.0,7.5,12.5,13.5,13.0,13.5,16.0,18.5,9.0,9.0,24
15744933,0,37.924603,-122.30381,1,1.0,48.580002,80,9,9,10,10,10,9,22.0,12.0,23.0,10.0,19.0,7.0,13.0,28.0,4.0,4.0,9.0,9.0,15
5197282,1,37.778339,-122.44099,2,2.0,485.0,100,10,10,10,10,10,10,3.0,2.3333333,0.0,0.0,5.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,21
9580380,0,37.790997,-122.42776,1,1.0,95.43,93,9,10,10,9,9,9,11.666667,6.0,14.333333,7.5,18.0,17.0,19.0,26.0,15.5,15.0,3.0,8.333333,28
1570737,1,37.899429,-122.26835,3,1.5,328.32999,100,10,10,9,10,10,10,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.5,14.5,0.0,0.0,0.0,22
15288517,0,37.475178,-121.91914,3,2.0,265.64001,91,10,9,9,10,9,9,19.5,14.0,21.0,26.0,12.0,27.0,28.0,13.0,24.0,15.5,6.5,13.0,18
4106371,0,37.956181,-122.27726,1,1.0,56.369999,95,10,10,9,10,9,10,7.5,11.25,15.25,15.0,24.5,10.5,27.0,25.0,3.0,16.666666,17.0,9.0,35
18095063,0,37.47834,-122.23949,1,1.0,148.98,97,10,10,10,10,10,10,27.0,20.0,24.0,5.0,17.0,16.0,19.0,24.0,26.0,25.0,22.0,22.0,12
9296524,0,37.717422,-122.45177,0,1.0,197.84,98,10,10,10,10,9,10,4.3333335,19.5,18.333334,17.5,18.5,22.5,19.5,22.5,15.5,25.5,10.333333,4.3333335,28
10367010,0,37.760132,-122.49562,1,1.0,113.01,99,10,10,10,10,10,10,13.0,11.333333,14.666667,8.5,13.0,24.0,22.5,26.0,26.0,24.0,10.5,11.5,27
2011311,0,37.749672,-122.41103,1,1.0,183.32001,81,9,8,8,10,9,8,3.5,0.0,1.6666666,2.0,0.0,8.0,6.0,7.0,0.0,5.5,4.3333335,8.0,24
18043568,0,37.787769,-122.42357,1,1.0,244.10001,94,10,9,10,10,10,9,20.0,15.0,19.0,0.0,12.0,23.0,19.0,16.0,16.0,23.0,21.0,21.0,12
13548606,1,37.793785,-122.41754,1,2.5,95.129997,94,10,10,10,10,10,9,13.0,15.0,25.0,23.0,25.0,15.0,9.0,17.0,23.0,25.0,14.0,13.0,14
12112553,0,37.765053,-122.43683,2,2.0,378.38,99,10,10,10,10,10,10,4.5,5.5,11.5,6.0,7.0,19.0,12.5,15.0,17.0,9.0,22.0,2.5,23
11556239,0,37.780022,-122.50385,1,1.0,81.82,94,10,10,9,10,9,9,25.0,18.5,14.0,25.5,27.5,27.0,19.0,25.5,30.0,30.0,17.5,14.0,23
2586885,1,37.761497,-122.42853,2,1.0,323.32999,94,10,10,9,10,10,10,0.0,0.0,0.0,3.0,0.66666669,2.0,5.0,3.0,3.5,5.75,1.0,0.0,31
18025719,0,37.6782,-122.06148,1,1.0,89.330002,97,10,10,10,10,10,9,15.0,1.0,22.0,6.0,27.0,21.0,29.0,31.0,26.0,25.0,27.0,5.0,12
5413614,0,37.798473,-122.42951,1,1.0,204.28999,95,10,9,10,10,10,9,0.0,4.5,0.66666669,0.33333334,3.0,5.3333335,2.6666667,5.5,2.0,1.6666666,1.6666666,0.0,36
6940448,1,37.725574,-122.45747,1,1.0,93.75,85,8,7,9,9,9,9,0.0,0.0,3.5,0.0,11.0,3.0,0.0,12.5,2.0,6.3333335,3.6666667,0.0,28
14126022,1,37.819897,-122.27295,1,1.5,71.25,93,9,9,8,9,9,9,1.0,0.0,11.0,3.0,2.0,0.0,2.0,3.0,6.0,0.0,0.0,0.0,12
8859249,0,37.764194,-122.49091,1,1.0,190.14999,98,10,10,10,10,10,10,22.666666,22.333334,25.333334,23.0,24.0,26.5,27.0,24.5,22.0,24.5,18.333334,19.666666,29
3617949,1,37.77647,-122.17902,1,1.0,84.160004,94,10,10,9,10,9,9,0.0,0.25,0.0,2.0,1.6666666,3.0,8.666667,10.5,1.75,2.0,0.0,0.5,44
3441457,1,37.856785,-122.48141,1,1.0,703.57001,100,10,10,10,10,10,10,0.0,0.33333334,0.0,0.0,5.0,0.5,2.5,2.0,1.0,0.66666669,0.66666669,1.0,29
6926901,0,37.756416,-122.41285,2,2.0,377.04001,99,10,10,10,10,10,10,13.0,18.5,19.5,15.0,6.5,6.0,10.333333,23.666666,17.0,15.666667,13.0,3.6666667,29
7206851,1,37.650314,-122.4217,1,1.0,69.019997,92,9,10,9,9,9,9,9.0,13.0,15.0,14.0,17.0,15.5,18.666666,26.5,14.0,20.0,12.0,22.0,23
12831506,0,38.180004,-122.65331,2,1.0,367.03,94,10,9,10,10,10,9,1.5,12.0,5.0,9.0,5.5,10.5,15.5,12.5,17.5,14.0,8.5,6.0,21
1438864,0,37.747032,-122.43494,1,1.0,290.85999,97,10,10,10,10,9,9,5.75,0.5,8.25,6.0,8.666667,11.0,10.0,16.75,16.25,7.0,1.75,6.0,44
10458874,1,37.791298,-122.40725,1,1.0,200.63,96,10,9,10,10,10,10,2.5,6.5,4.5,4.0,0.0,1.0,10.0,8.0,8.0,4.0,3.0,1.0,15
14432761,0,37.705265,-122.43336,1,1.0,123.13,92,9,10,9,9,9,9,19.0,18.5,19.5,20.0,26.0,21.0,29.0,18.0,27.0,19.5,17.5,21.5,20
16944675,0,37.761864,-122.4307,2,1.0,348.76999,100,10,10,10,10,10,10,22.0,19.0,27.0,4.0,27.0,27.0,30.0,27.0,18.0,31.0,27.0,19.0,12
517363,0,37.709084,-122.07838,1,1.0,100.18,97,10,10,10,10,9,10,2.0,4.6666665,5.0,5.0,7.5,9.0,11.333333,9.5,9.333333,8.25,2.75,9.0,38
199480,0,37.745567,-122.41187,1,1.5,94.129997,98,10,10,10,10,10,10,13.0,15.0,17.5,0.0,24.0,13.0,27.0,11.333333,18.5,11.0,11.5,10.0,25
14804950,0,37.745693,-122.41758,0,1.0,155.42999,98,10,10,10,10,10,10,28.5,22.0,28.0,26.0,27.0,26.0,25.0,25.0,13.5,18.0,24.0,25.0,19
15953070,0,37.87484,-122.27457,1,1.0,127.25,99,10,10,10,10,10,10,9.0,13.5,14.0,10.0,20.0,27.0,18.0,28.0,17.0,21.0,10.5,11.5,17
1164114,0,37.768692,-122.13584,1,1.0,142.17,100,10,10,10,10,10,10,25.5,23.75,25.5,24.0,23.333334,26.666666,29.333334,24.75,24.75,26.25,23.75,24.0,44
602784,0,37.877407,-122.27325,1,1.0,70.610001,94,10,10,10,10,10,9,14.5,18.666666,19.25,21.333334,19.666666,15.333333,27.0,15.333333,18.0,21.75,21.333334,12.25,39
495395,0,38.033783,-122.58173,1,1.0,96.559998,97,10,10,10,10,10,10,0.66666669,0.33333334,2.75,9.333333,5.6666665,3.3333333,4.0,7.25,11.0,5.25,1.5,1.25,42
4040760,0,37.798855,-122.42677,1,2.0,212.37,100,10,10,10,10,10,10,21.0,8.0,30.0,30.0,27.0,14.5,12.0,16.0,9.5,28.5,19.5,29.5,22
3291776,0,37.83794,-122.25046,1,1.0,51.599998,88,9,9,8,10,10,9,11.5,15.25,13.75,11.0,13.666667,22.0,26.666666,28.333334,15.0,13.666667,14.75,13.5,41
33578,0,37.765255,-122.39731,1,1.0,232.96001,99,10,10,10,10,10,10,20.5,23.0,25.75,25.666666,27.333334,27.0,26.333334,28.5,26.5,29.25,20.5,22.25,44
